Score1	Score2	Pearson
Intersection Similarity	Motyka Distance	0.907007843173503
Intersection Similarity	Canberra Distance	0.240672746481682
Intersection Similarity	Canberra Metric	-0.749059921147062
Intersection Similarity	Kulczynski 1 Distance	-0.103397534294152
Intersection Similarity	Lorentzian Distance	-0.0863801145079682
Intersection Similarity	Clark Distance	0.21002783411443
Intersection Similarity	Hellinger Distance	-0.338540029471938
Intersection Similarity	Whittaker index of association Distance	-0.021587116858743
Intersection Similarity	Spectral Contrast Angle	-0.841927249766687
Intersection Similarity	Wave Hedges Distance	0.266026760428325
Intersection Similarity	Dice Similarity	0.845041383285102
Intersection Similarity	Inner Product Distance	-0.938326189719177
Intersection Similarity	Divergence Distance	0.202773403494078
Intersection Similarity	Jensen Differences Distance	-0.262521054529945
Intersection Similarity	Kumar Johnson Distance	-0.0812289236327631
Intersection Similarity	Avg (L1, L8) Distance	-0.168933941499687
Intersection Similarity	Vicis Wave Hadges Distance	-0.0689455278777752
Intersection Similarity	Vicis-Symmetric X2 1 Distance	-0.0653627950474358
Intersection Similarity	Vicis-Symmetric X2 2 Distance	-0.105479565189532
Intersection Similarity	Vicis-Symmetric X2 3 Distance	-0.210883200679084
Intersection Similarity	Max Symmetric Chi Squared Distance	-0.105362432867081
Intersection Similarity	Min Symmetric Chi Squared Distance	-0.346573102618322
Intersection Similarity	Additive Symmetric Chi Squared	-0.105479565189532
Intersection Similarity	Battacharya Distance	-0.535620093331657
Intersection Similarity	Generalized Ochai Index	-0.902085697060294
Intersection Similarity	Gower Distance	-0.465091822548318
Intersection Similarity	Improved Square Root Cosine Similarity	0.336659830531111
Intersection Similarity	Intersection Similarity	1
Intersection Similarity	J Divergence	-0.376573250435025
Intersection Similarity	Jensen Shannon Index	-0.262521054529945
Intersection Similarity	K Divergence	-0.145008862798782
Intersection Similarity	VW6	-0.346573102618322
Intersection Similarity	VW5	-0.105362432867081
Intersection Similarity	VW4	-0.210883200679084
Intersection Similarity	VW3	-0.105479565189532
Intersection Similarity	VW2	-0.0653627950474358
Intersection Similarity	VW1	-0.0689455278777752
Intersection Similarity	Taneja Divergence	-0.380670881294961
Intersection Similarity	Symmetric Chi Squared Distance	-0.0689455278777754
Intersection Similarity	Squared Chi Squared Distance	-0.237260666076333
Intersection Similarity	Square Root Cosine Correlation	0.556569347181698
Intersection Similarity	Sorensen Distance	-0.907007843173503
Intersection Similarity	Minokowski 3 Distance	-0.613485214000035
Intersection Similarity	Minokowski 4 Distance	-0.643148783522175
Intersection Similarity	Kumar Johnson Divergence	-0.0812289236327631
Intersection Similarity	Kumar Hassebrook Similarity	0.823482553451351
Intersection Similarity	Kullback Leibler Divergence	-0.216033078834076
Intersection Similarity	Soergel Distance	-0.893174983212039
J Divergence	Spectral Similarity Score	-0.510742066119884
J Divergence	Weighted Cosine Correlation	-0.505886832124282
J Divergence	Cosine Correlation	-0.510742066119884
J Divergence	Stein Scott Similarity	-0.418584244647621
J Divergence	Stein Scott Similarity Nist	-0.495316512987594
J Divergence	Pearson Correlation	-0.536296297196271
J Divergence	Spearman Correlation	-0.484476559003561
J Divergence	Kendall Tau Correlation	-0.477473563644654
J Divergence	Euclidean Distance	0.771884022345478
J Divergence	Manhattan Distance	0.861993079592663
J Divergence	Jaccard Distance	0.510730783544699
J Divergence	DWT Correlation	-0.545182705560903
J Divergence	DFT Correlation	-0.514319415312306
J Divergence	Chebyshev Distance	0.354410051908348
J Divergence	Squared Euclidean Distance	0.807050085010745
J Divergence	Fidelity Similarity	-0.346058798598746
J Divergence	Matusita Distance	0.928808464946634
J Divergence	Squared-chord Distance	0.946262350523704
J Divergence	Harmonic mean Distance	-0.370159437630178
J Divergence	Pearson Chi Squared Distance	0.154023852797568
J Divergence	Neyman Chi Squared Distance	0.484135232017843
J Divergence	Probabilistic symmetric X2 Distance	0.905448128322746
J Divergence	Topsoe Distance	0.922634331989597
J Divergence	Chernoff Distance	0.19531768459942
J Divergence	Ruzicka Distance	0.563273936548628
J Divergence	Roberts Distance	0.544038043761565
J Divergence	Motyka Distance	-0.574171135425094
J Divergence	Canberra Distance	0.220029079749193
J Divergence	Canberra Metric	0.44117814447744
J Divergence	Kulczynski 1 Distance	0.0392108400246288
J Divergence	Lorentzian Distance	0.848224830449669
J Divergence	Clark Distance	0.26632735248728
J Divergence	Hellinger Distance	0.928808464946564
J Divergence	Whittaker index of association Distance	0.387073507589783
J Divergence	Spectral Contrast Angle	0.511691107812645
J Divergence	Wave Hedges Distance	0.201512286252654
J Divergence	Dice Similarity	-0.517632293372685
J Divergence	Inner Product Distance	0.397743955630231
J Divergence	Divergence Distance	0.2470167168324
J Divergence	Jensen Differences Distance	0.922634331989599
J Divergence	Kumar Johnson Distance	0.0954748773676131
J Divergence	Avg (L1, L8) Distance	0.864060670199329
J Divergence	Vicis Wave Hadges Distance	0.150110840173724
J Divergence	Vicis-Symmetric X2 1 Distance	0.0822415350499247
J Divergence	Vicis-Symmetric X2 2 Distance	0.15418777468076
J Divergence	Vicis-Symmetric X2 3 Distance	0.891996884242022
J Divergence	Max Symmetric Chi Squared Distance	0.154023616521427
J Divergence	Min Symmetric Chi Squared Distance	0.485896780302547
J Divergence	Additive Symmetric Chi Squared	0.154187774680761
J Divergence	Battacharya Distance	0.187621810186459
J Divergence	Generalized Ochai Index	0.562424678376115
J Divergence	Gower Distance	0.461490708589034
J Divergence	Improved Square Root Cosine Similarity	-0.534250595590058
J Divergence	Intersection Similarity	-0.376573250435025
J Divergence	J Divergence	1
J Divergence	Jensen Shannon Index	0.922634331989598
J Divergence	K Divergence	0.4114492685961
J Divergence	VW6	0.485896780302547
J Divergence	VW5	0.154023616521427
J Divergence	VW4	0.891996884242022
J Divergence	VW3	0.15418777468076
J Divergence	VW2	0.0822415350499247
J Divergence	VW1	0.150110840173724
J Divergence	Taneja Divergence	0.999821070061104
J Divergence	Symmetric Chi Squared Distance	0.150110840173724
J Divergence	Squared Chi Squared Distance	0.905448128322746
J Divergence	Square Root Cosine Correlation	-0.710665342814832
J Divergence	Sorensen Distance	0.574171135425093
J Divergence	Minokowski 3 Distance	0.646546245281075
J Divergence	Minokowski 4 Distance	0.571058533074053
J Divergence	Kumar Johnson Divergence	0.0954748773676131
J Divergence	Kumar Hassebrook Similarity	-0.510730783544698
J Divergence	Kullback Leibler Divergence	0.47316279158174
J Divergence	Soergel Distance	0.563273936548628
Jensen Shannon Index	Spectral Similarity Score	-0.486104840681882
Jensen Shannon Index	Weighted Cosine Correlation	-0.395553847122445
Jensen Shannon Index	Cosine Correlation	-0.486104840681882
Jensen Shannon Index	Stein Scott Similarity	-0.325661085152221
Jensen Shannon Index	Stein Scott Similarity Nist	-0.378721647424473
Jensen Shannon Index	Pearson Correlation	-0.514076501816131
Jensen Shannon Index	Spearman Correlation	-0.332342635334635
Jensen Shannon Index	Kendall Tau Correlation	-0.32413104595623
Jensen Shannon Index	Euclidean Distance	0.846148671837349
Jensen Shannon Index	Manhattan Distance	0.984661097537172
Jensen Shannon Index	Jaccard Distance	0.502181675757708
Jensen Shannon Index	DWT Correlation	-0.472460656923626
Jensen Shannon Index	DFT Correlation	-0.419927745122444
Jensen Shannon Index	Chebyshev Distance	0.370065513050245
Jensen Shannon Index	Squared Euclidean Distance	0.882869187996808
Jensen Shannon Index	Fidelity Similarity	-0.158611951136682
Jensen Shannon Index	Matusita Distance	0.9806184809801
Jensen Shannon Index	Squared-chord Distance	0.997371301242248
Jensen Shannon Index	Harmonic mean Distance	-0.228755310812385
Jensen Shannon Index	Pearson Chi Squared Distance	0.106768304613148
Jensen Shannon Index	Neyman Chi Squared Distance	0.457318207108343
Jensen Shannon Index	Probabilistic symmetric X2 Distance	0.998765152140245
Jensen Shannon Index	Topsoe Distance	1
Jensen Shannon Index	Chernoff Distance	-0.00569451809154939
Jensen Shannon Index	Ruzicka Distance	0.518547714652925
Jensen Shannon Index	Roberts Distance	0.505001995612193
Jensen Shannon Index	Motyka Distance	-0.515967765732813
Jensen Shannon Index	Canberra Distance	0.368564791494812
Jensen Shannon Index	Canberra Metric	0.300113031900102
Jensen Shannon Index	Kulczynski 1 Distance	-0.00701725760552212
Jensen Shannon Index	Lorentzian Distance	0.97514521853093
Jensen Shannon Index	Clark Distance	0.401975777775802
Jensen Shannon Index	Hellinger Distance	0.98061848098034
Jensen Shannon Index	Whittaker index of association Distance	0.521858262064863
Jensen Shannon Index	Spectral Contrast Angle	0.494861343369885
Jensen Shannon Index	Wave Hedges Distance	0.356890133900473
Jensen Shannon Index	Dice Similarity	-0.49306486154901
Jensen Shannon Index	Inner Product Distance	0.334494878342474
Jensen Shannon Index	Divergence Distance	0.383897276515424
Jensen Shannon Index	Jensen Differences Distance	1
Jensen Shannon Index	Kumar Johnson Distance	0.0598802378982395
Jensen Shannon Index	Avg (L1, L8) Distance	0.985087746561758
Jensen Shannon Index	Vicis Wave Hadges Distance	0.115401721741454
Jensen Shannon Index	Vicis-Symmetric X2 1 Distance	0.0540043267557243
Jensen Shannon Index	Vicis-Symmetric X2 2 Distance	0.10692351179476
Jensen Shannon Index	Vicis-Symmetric X2 3 Distance	0.995967346170647
Jensen Shannon Index	Max Symmetric Chi Squared Distance	0.106768356251194
Jensen Shannon Index	Min Symmetric Chi Squared Distance	0.458134135635344
Jensen Shannon Index	Additive Symmetric Chi Squared	0.10692351179476
Jensen Shannon Index	Battacharya Distance	0.041367037109236
Jensen Shannon Index	Generalized Ochai Index	0.50938570080747
Jensen Shannon Index	Gower Distance	0.392070366768741
Jensen Shannon Index	Improved Square Root Cosine Similarity	-0.564768373760918
Jensen Shannon Index	Intersection Similarity	-0.262521054529945
Jensen Shannon Index	J Divergence	0.922634331989598
Jensen Shannon Index	Jensen Shannon Index	1
Jensen Shannon Index	K Divergence	0.57542104372056
Jensen Shannon Index	VW6	0.458134135635344
Jensen Shannon Index	VW5	0.106768356251194
Jensen Shannon Index	VW4	0.995967346170647
Jensen Shannon Index	VW3	0.10692351179476
Jensen Shannon Index	VW2	0.0540043267557243
Jensen Shannon Index	VW1	0.115401721741454
Jensen Shannon Index	Taneja Divergence	0.915173669468646
Jensen Shannon Index	Symmetric Chi Squared Distance	0.115401721741453
Jensen Shannon Index	Squared Chi Squared Distance	0.998765152140245
Jensen Shannon Index	Square Root Cosine Correlation	-0.682424499724837
Jensen Shannon Index	Sorensen Distance	0.515967765732813
Jensen Shannon Index	Minokowski 3 Distance	0.691009676241465
Jensen Shannon Index	Minokowski 4 Distance	0.600401496037944
Jensen Shannon Index	Kumar Johnson Divergence	0.0598802378982395
Jensen Shannon Index	Kumar Hassebrook Similarity	-0.502181675757708
Jensen Shannon Index	Kullback Leibler Divergence	0.537637702305928
Jensen Shannon Index	Soergel Distance	0.518547714652925
K Divergence	Spectral Similarity Score	-0.328246444345297
K Divergence	Weighted Cosine Correlation	-0.233222745776405
K Divergence	Cosine Correlation	-0.328246444345297
K Divergence	Stein Scott Similarity	-0.221973582374409
K Divergence	Stein Scott Similarity Nist	-0.234730372797015
K Divergence	Pearson Correlation	-0.360215115267095
K Divergence	Spearman Correlation	-0.268511339366118
K Divergence	Kendall Tau Correlation	-0.260312575269623
K Divergence	Euclidean Distance	0.55516865542588
K Divergence	Manhattan Distance	0.58993194334608
K Divergence	Jaccard Distance	0.341675453318793
K Divergence	DWT Correlation	-0.306014788422948
K Divergence	DFT Correlation	-0.286588322377359
K Divergence	Chebyshev Distance	0.271813851618055
K Divergence	Squared Euclidean Distance	0.561875964052654
K Divergence	Fidelity Similarity	-0.0393944443819728
K Divergence	Matusita Distance	0.573367143893998
K Divergence	Squared-chord Distance	0.561030327693018
K Divergence	Harmonic mean Distance	-0.104831845446668
K Divergence	Pearson Chi Squared Distance	-0.0669608431517772
K Divergence	Neyman Chi Squared Distance	0.624975297972017
K Divergence	Probabilistic symmetric X2 Distance	0.583168953427568
K Divergence	Topsoe Distance	0.57542104372056
K Divergence	Chernoff Distance	0.0544701437717939
K Divergence	Ruzicka Distance	0.315707908075833
K Divergence	Roberts Distance	0.319825803476358
K Divergence	Motyka Distance	-0.308437328267395
K Divergence	Canberra Distance	0.225650766087315
K Divergence	Canberra Metric	0.100893161072804
K Divergence	Kulczynski 1 Distance	-0.0591218627692231
K Divergence	Lorentzian Distance	0.578572232742883
K Divergence	Clark Distance	0.237665196035692
K Divergence	Hellinger Distance	0.573367143894005
K Divergence	Whittaker index of association Distance	0.302124835618855
K Divergence	Spectral Contrast Angle	0.336886746089247
K Divergence	Wave Hedges Distance	0.223209755935254
K Divergence	Dice Similarity	-0.328002461241907
K Divergence	Inner Product Distance	0.223438260395946
K Divergence	Divergence Distance	0.227544248353155
K Divergence	Jensen Differences Distance	0.57542104372056
K Divergence	Kumar Johnson Distance	-0.0492751656397875
K Divergence	Avg (L1, L8) Distance	0.592975141113909
K Divergence	Vicis Wave Hadges Distance	-0.0951547713945646
K Divergence	Vicis-Symmetric X2 1 Distance	-0.0460047069559076
K Divergence	Vicis-Symmetric X2 2 Distance	-0.0667467280530459
K Divergence	Vicis-Symmetric X2 3 Distance	0.587300796360921
K Divergence	Max Symmetric Chi Squared Distance	-0.0669596661601076
K Divergence	Min Symmetric Chi Squared Distance	0.622614425144827
K Divergence	Additive Symmetric Chi Squared	-0.0667467280530457
K Divergence	Battacharya Distance	-0.0486436619155961
K Divergence	Generalized Ochai Index	0.323008092251699
K Divergence	Gower Distance	0.260077724629392
K Divergence	Improved Square Root Cosine Similarity	-0.423830091456298
K Divergence	Intersection Similarity	-0.145008862798782
K Divergence	J Divergence	0.4114492685961
K Divergence	Jensen Shannon Index	0.57542104372056
K Divergence	K Divergence	1
K Divergence	VW6	0.622614425144827
K Divergence	VW5	-0.0669596661601076
K Divergence	VW4	0.587300796360921
K Divergence	VW3	-0.0667467280530459
K Divergence	VW2	-0.0460047069559076
K Divergence	VW1	-0.0951547713945646
K Divergence	Taneja Divergence	0.401772010555408
K Divergence	Symmetric Chi Squared Distance	-0.0951547713945649
K Divergence	Squared Chi Squared Distance	0.583168953427569
K Divergence	Square Root Cosine Correlation	-0.432311174509978
K Divergence	Sorensen Distance	0.308437328267395
K Divergence	Minokowski 3 Distance	0.467280526131092
K Divergence	Minokowski 4 Distance	0.412167550546736
K Divergence	Kumar Johnson Divergence	-0.0492751656397875
K Divergence	Kumar Hassebrook Similarity	-0.341675453318792
K Divergence	Kullback Leibler Divergence	0.861393639572674
K Divergence	Soergel Distance	0.315707908075833
VW6	Spectral Similarity Score	-0.466136904304728
VW6	Weighted Cosine Correlation	-0.407315491865691
VW6	Cosine Correlation	-0.466136904304728
VW6	Stein Scott Similarity	-0.400017275241277
VW6	Stein Scott Similarity Nist	-0.450517491181686
VW6	Pearson Correlation	-0.494646238041306
VW6	Spearman Correlation	-0.46239192987583
VW6	Kendall Tau Correlation	-0.455627178538013
VW6	Euclidean Distance	0.543844366577878
VW6	Manhattan Distance	0.407195950372737
VW6	Jaccard Distance	0.446498217565803
VW6	DWT Correlation	-0.470869148917031
VW6	DFT Correlation	-0.483367906266815
VW6	Chebyshev Distance	0.313855230512432
VW6	Squared Euclidean Distance	0.550361355603313
VW6	Fidelity Similarity	-0.33490090226514
VW6	Matusita Distance	0.489080370144993
VW6	Squared-chord Distance	0.478108727946601
VW6	Harmonic mean Distance	-0.342177336078511
VW6	Pearson Chi Squared Distance	0.0285741953494188
VW6	Neyman Chi Squared Distance	0.997755715187784
VW6	Probabilistic symmetric X2 Distance	0.44389566845631
VW6	Topsoe Distance	0.458134135635344
VW6	Chernoff Distance	0.269958839354412
VW6	Ruzicka Distance	0.425199168203274
VW6	Roberts Distance	0.428938558019069
VW6	Motyka Distance	-0.445309565728041
VW6	Canberra Distance	-0.0539813435896283
VW6	Canberra Metric	0.231933195983587
VW6	Kulczynski 1 Distance	0.0629348781899644
VW6	Lorentzian Distance	0.372605574817059
VW6	Clark Distance	-0.0421747728278828
VW6	Hellinger Distance	0.489080370144995
VW6	Whittaker index of association Distance	0.0650741963571774
VW6	Spectral Contrast Angle	0.458160387914747
VW6	Wave Hedges Distance	-0.060691712349889
VW6	Dice Similarity	-0.466031604030855
VW6	Inner Product Distance	0.391082360189795
VW6	Divergence Distance	-0.0441172496476072
VW6	Jensen Differences Distance	0.458134135635344
VW6	Kumar Johnson Distance	0.0303017438006386
VW6	Avg (L1, L8) Distance	0.416320480563437
VW6	Vicis Wave Hadges Distance	0.00729137743785307
VW6	Vicis-Symmetric X2 1 Distance	0.0288846298996976
VW6	Vicis-Symmetric X2 2 Distance	0.0289147465337833
VW6	Vicis-Symmetric X2 3 Distance	0.432478109212519
VW6	Max Symmetric Chi Squared Distance	0.0285740741926262
VW6	Min Symmetric Chi Squared Distance	1
VW6	Additive Symmetric Chi Squared	0.0289147465337833
VW6	Battacharya Distance	0.2745381015612
VW6	Generalized Ochai Index	0.455094644364374
VW6	Gower Distance	0.440495873581285
VW6	Improved Square Root Cosine Similarity	-0.425120842487979
VW6	Intersection Similarity	-0.346573102618322
VW6	J Divergence	0.485896780302547
VW6	Jensen Shannon Index	0.458134135635344
VW6	K Divergence	0.622614425144827
VW6	VW6	1
VW6	VW5	0.0285740741926262
VW6	VW4	0.432478109212519
VW6	VW3	0.0289147465337833
VW6	VW2	0.0288846298996976
VW6	VW1	0.00729137743785307
VW6	Taneja Divergence	0.485327749345167
VW6	Symmetric Chi Squared Distance	0.00729137743785313
VW6	Squared Chi Squared Distance	0.44389566845631
VW6	Square Root Cosine Correlation	-0.527150708608006
VW6	Sorensen Distance	0.445309565728041
VW6	Minokowski 3 Distance	0.521796922284996
VW6	Minokowski 4 Distance	0.489617098886028
VW6	Kumar Johnson Divergence	0.0303017438006386
VW6	Kumar Hassebrook Similarity	-0.446498217565803
VW6	Kullback Leibler Divergence	0.867283642717663
VW6	Soergel Distance	0.425199168203274
VW5	Spectral Similarity Score	-0.153849491521567
VW5	Weighted Cosine Correlation	-0.0727610259553159
VW5	Cosine Correlation	-0.153849491521567
VW5	Stein Scott Similarity	-0.054742409309
VW5	Stein Scott Similarity Nist	-0.0786970281964021
VW5	Pearson Correlation	-0.125657283594629
VW5	Spearman Correlation	-0.0794987933360356
VW5	Kendall Tau Correlation	-0.0722934234714519
VW5	Euclidean Distance	0.142533234382912
VW5	Manhattan Distance	0.0950652651564831
VW5	Jaccard Distance	0.149533706749813
VW5	DWT Correlation	-0.109425789994381
VW5	DFT Correlation	-0.136427569225301
VW5	Chebyshev Distance	0.109395122252515
VW5	Squared Euclidean Distance	0.139469254250952
VW5	Fidelity Similarity	-0.0935430704277553
VW5	Matusita Distance	0.111435650100956
VW5	Squared-chord Distance	0.108596395250259
VW5	Harmonic mean Distance	-0.101507552849364
VW5	Pearson Chi Squared Distance	0.999999999738491
VW5	Neyman Chi Squared Distance	0.0274392143541033
VW5	Probabilistic symmetric X2 Distance	0.104135458096951
VW5	Topsoe Distance	0.106768356251193
VW5	Chernoff Distance	0.0137631039635718
VW5	Ruzicka Distance	0.128875648755916
VW5	Roberts Distance	0.130376453733832
VW5	Motyka Distance	-0.133091468057829
VW5	Canberra Distance	0.201895205221172
VW5	Canberra Metric	0.0231187746779398
VW5	Kulczynski 1 Distance	0.00101772566877002
VW5	Lorentzian Distance	0.0859884485969927
VW5	Clark Distance	0.197846226498342
VW5	Hellinger Distance	0.111435650100956
VW5	Whittaker index of association Distance	0.253362046612381
VW5	Spectral Contrast Angle	0.151281138402248
VW5	Wave Hedges Distance	0.201451065741801
VW5	Dice Similarity	-0.155698571529621
VW5	Inner Product Distance	0.13879082305281
VW5	Divergence Distance	0.201468480690201
VW5	Jensen Differences Distance	0.106768356251194
VW5	Kumar Johnson Distance	0.972930679469895
VW5	Avg (L1, L8) Distance	0.0992053387536763
VW5	Vicis Wave Hadges Distance	0.952789507743026
VW5	Vicis-Symmetric X2 1 Distance	0.939592798266752
VW5	Vicis-Symmetric X2 2 Distance	0.999999941923196
VW5	Vicis-Symmetric X2 3 Distance	0.101496002974709
VW5	Max Symmetric Chi Squared Distance	1
VW5	Min Symmetric Chi Squared Distance	0.0285740741926262
VW5	Additive Symmetric Chi Squared	0.999999941923196
VW5	Battacharya Distance	0.0501587027147829
VW5	Generalized Ochai Index	0.126473810709755
VW5	Gower Distance	-0.104459313862613
VW5	Improved Square Root Cosine Similarity	-0.127887821759605
VW5	Intersection Similarity	-0.105362432867081
VW5	J Divergence	0.154023616521427
VW5	Jensen Shannon Index	0.106768356251194
VW5	K Divergence	-0.0669596661601076
VW5	VW6	0.0285740741926262
VW5	VW5	1
VW5	VW4	0.101496002974709
VW5	VW3	0.999999941923196
VW5	VW2	0.939592798266752
VW5	VW1	0.952789507743026
VW5	Taneja Divergence	0.155729343465405
VW5	Symmetric Chi Squared Distance	0.952789507743026
VW5	Squared Chi Squared Distance	0.104135458096952
VW5	Square Root Cosine Correlation	-0.114496669864567
VW5	Sorensen Distance	0.133091468057829
VW5	Minokowski 3 Distance	0.154043978166316
VW5	Minokowski 4 Distance	0.151999906861172
VW5	Kumar Johnson Divergence	0.972930679469895
VW5	Kumar Hassebrook Similarity	-0.149533706749813
VW5	Kullback Leibler Divergence	-0.0317474453646905
VW5	Soergel Distance	0.128875648755916
VW4	Spectral Similarity Score	-0.455570964084425
VW4	Weighted Cosine Correlation	-0.345383871092845
VW4	Cosine Correlation	-0.455570964084425
VW4	Stein Scott Similarity	-0.280912211597519
VW4	Stein Scott Similarity Nist	-0.325314453455572
VW4	Pearson Correlation	-0.484501851960958
VW4	Spearman Correlation	-0.278611951569662
VW4	Kendall Tau Correlation	-0.270294252195507
VW4	Euclidean Distance	0.840364003286469
VW4	Manhattan Distance	0.995858305338654
VW4	Jaccard Distance	0.477374365599327
VW4	DWT Correlation	-0.429098350017071
VW4	DFT Correlation	-0.37090633859277
VW4	Chebyshev Distance	0.360915461100097
VW4	Squared Euclidean Distance	0.876985870086811
VW4	Fidelity Similarity	-0.0907620941843542
VW4	Matusita Distance	0.969978324917981
VW4	Squared-chord Distance	0.987416968449049
VW4	Harmonic mean Distance	-0.168957673319602
VW4	Pearson Chi Squared Distance	0.101495917873023
VW4	Neyman Chi Squared Distance	0.431813538367848
VW4	Probabilistic symmetric X2 Distance	0.999131697202771
VW4	Topsoe Distance	0.995967346170647
VW4	Chernoff Distance	-0.0685818847454487
VW4	Ruzicka Distance	0.483243353734391
VW4	Roberts Distance	0.472484935608356
VW4	Motyka Distance	-0.476157238785096
VW4	Canberra Distance	0.394459260633649
VW4	Canberra Metric	0.246562377203968
VW4	Kulczynski 1 Distance	-0.0182329975159114
VW4	Lorentzian Distance	0.988777714650214
VW4	Clark Distance	0.42432178909662
VW4	Hellinger Distance	0.96997832491803
VW4	Whittaker index of association Distance	0.536567617938528
VW4	Spectral Contrast Angle	0.466930425824809
VW4	Wave Hedges Distance	0.385222645655453
VW4	Dice Similarity	-0.462689895005094
VW4	Inner Product Distance	0.29550446943815
VW4	Divergence Distance	0.405876838741588
VW4	Jensen Differences Distance	0.995967346170647
VW4	Kumar Johnson Distance	0.0559652728074113
VW4	Avg (L1, L8) Distance	0.995546538071238
VW4	Vicis Wave Hadges Distance	0.112076611759872
VW4	Vicis-Symmetric X2 1 Distance	0.0507143211795524
VW4	Vicis-Symmetric X2 2 Distance	0.101642462706554
VW4	Vicis-Symmetric X2 3 Distance	1
VW4	Max Symmetric Chi Squared Distance	0.101496002974709
VW4	Min Symmetric Chi Squared Distance	0.432478109212519
VW4	Additive Symmetric Chi Squared	0.101642462706555
VW4	Battacharya Distance	-0.0044181665566339
VW4	Generalized Ochai Index	0.470471086774555
VW4	Gower Distance	0.365965979784849
VW4	Improved Square Root Cosine Similarity	-0.552104207012717
VW4	Intersection Similarity	-0.210883200679084
VW4	J Divergence	0.891996884242022
VW4	Jensen Shannon Index	0.995967346170647
VW4	K Divergence	0.587300796360921
VW4	VW6	0.432478109212519
VW4	VW5	0.101496002974709
VW4	VW4	1
VW4	VW3	0.101642462706554
VW4	VW2	0.0507143211795524
VW4	VW1	0.112076611759872
VW4	Taneja Divergence	0.88335306793632
VW4	Symmetric Chi Squared Distance	0.112076611759872
VW4	Squared Chi Squared Distance	0.999131697202773
VW4	Square Root Cosine Correlation	-0.651265125540006
VW4	Sorensen Distance	0.476157238785096
VW4	Minokowski 3 Distance	0.678800027979871
VW4	Minokowski 4 Distance	0.585855852747838
VW4	Kumar Johnson Divergence	0.0559652728074113
VW4	Kumar Hassebrook Similarity	-0.477374365599327
VW4	Kullback Leibler Divergence	0.528683390068646
VW4	Soergel Distance	0.483243353734391
VW3	Spectral Similarity Score	-0.154006914210645
VW3	Weighted Cosine Correlation	-0.0728991880492964
VW3	Cosine Correlation	-0.154006914210645
VW3	Stein Scott Similarity	-0.054878259649655
VW3	Stein Scott Similarity Nist	-0.0788498619392629
VW3	Pearson Correlation	-0.125824702905951
VW3	Spearman Correlation	-0.0796556678393508
VW3	Kendall Tau Correlation	-0.0724480621327449
VW3	Euclidean Distance	0.14271726252094
VW3	Manhattan Distance	0.0952031679003804
VW3	Jaccard Distance	0.149684475878617
VW3	DWT Correlation	-0.109585261526931
VW3	DFT Correlation	-0.136591037608655
VW3	Chebyshev Distance	0.109501059816339
VW3	Squared Euclidean Distance	0.139655534400375
VW3	Fidelity Similarity	-0.0936563389210931
VW3	Matusita Distance	0.111601311095126
VW3	Squared-chord Distance	0.108758343262968
VW3	Harmonic mean Distance	-0.101623224204423
VW3	Pearson Chi Squared Distance	0.999999941702898
VW3	Neyman Chi Squared Distance	0.027779132623178
VW3	Probabilistic symmetric X2 Distance	0.104285784804856
VW3	Topsoe Distance	0.10692351179476
VW3	Chernoff Distance	0.0138550121875686
VW3	Ruzicka Distance	0.129019358381928
VW3	Roberts Distance	0.130521423605103
VW3	Motyka Distance	-0.133241993054726
VW3	Canberra Distance	0.201874821484544
VW3	Canberra Metric	0.0231976262782832
VW3	Kulczynski 1 Distance	0.00103917349112032
VW3	Lorentzian Distance	0.0861146466270968
VW3	Clark Distance	0.197829907922042
VW3	Hellinger Distance	0.111601311095125
VW3	Whittaker index of association Distance	0.253381750746005
VW3	Spectral Contrast Angle	0.151435866650154
VW3	Wave Hedges Distance	0.201428398441758
VW3	Dice Similarity	-0.155855940194441
VW3	Inner Product Distance	0.138922803298488
VW3	Divergence Distance	0.201451464322002
VW3	Jensen Differences Distance	0.10692351179476
VW3	Kumar Johnson Distance	0.972931475738262
VW3	Avg (L1, L8) Distance	0.0993463119531677
VW3	Vicis Wave Hadges Distance	0.952782655965298
VW3	Vicis-Symmetric X2 1 Distance	0.939593438093814
VW3	Vicis-Symmetric X2 2 Distance	1
VW3	Vicis-Symmetric X2 3 Distance	0.101642462706554
VW3	Max Symmetric Chi Squared Distance	0.999999941923196
VW3	Min Symmetric Chi Squared Distance	0.0289147465337833
VW3	Additive Symmetric Chi Squared	1
VW3	Battacharya Distance	0.0502518155549565
VW3	Generalized Ochai Index	0.126627736808689
VW3	Gower Distance	-0.104308101994878
VW3	Improved Square Root Cosine Similarity	-0.128031514361443
VW3	Intersection Similarity	-0.105479565189532
VW3	J Divergence	0.15418777468076
VW3	Jensen Shannon Index	0.10692351179476
VW3	K Divergence	-0.0667467280530459
VW3	VW6	0.0289147465337833
VW3	VW5	0.999999941923196
VW3	VW4	0.101642462706554
VW3	VW3	1
VW3	VW2	0.939593438093814
VW3	VW1	0.952782655965298
VW3	Taneja Divergence	0.155893290895338
VW3	Symmetric Chi Squared Distance	0.952782655965297
VW3	Squared Chi Squared Distance	0.104285784804857
VW3	Square Root Cosine Correlation	-0.114675281031834
VW3	Sorensen Distance	0.133241993054726
VW3	Minokowski 3 Distance	0.154220376364964
VW3	Minokowski 4 Distance	0.152165353305294
VW3	Kumar Johnson Divergence	0.972931475738262
