Score1	Score2	Pearson
Spearman Correlation	Spearman Correlation	1
Spearman Correlation	Kendall Tau Correlation	0.998894215211211
Spearman Correlation	Euclidean Distance	-0.400979362731577
Spearman Correlation	Manhattan Distance	-0.720047251619615
Spearman Correlation	Jaccard Distance	-0.57473578614789
Spearman Correlation	DWT Correlation	0.731229676491468
Spearman Correlation	DFT Correlation	0.76074171113029
Spearman Correlation	Chebyshev Distance	-0.264204084805027
Spearman Correlation	Squared Euclidean Distance	-0.315458325074154
Spearman Correlation	Fidelity Similarity	0.777922969228272
Spearman Correlation	Matusita Distance	-0.785128352539789
Spearman Correlation	Squared-chord Distance	-0.777922969227969
Spearman Correlation	Harmonic mean Distance	0.740421271696308
Spearman Correlation	Pearson Chi Squared Distance	-0.0253469157787047
Spearman Correlation	Neyman Chi Squared Distance	-0.242271046301409
Spearman Correlation	Probabilistic symmetric X2 Distance	-0.740421271696365
Spearman Correlation	Topsoe Distance	-0.754886753677945
Spearman Correlation	Chernoff Distance	-0.670638116699046
Spearman Correlation	Ruzicka Distance	-0.715402163914286
Spearman Correlation	Roberts Distance	-0.694936928235222
Spearman Correlation	Motyka Distance	0.72004725161979
Spearman Correlation	Canberra Distance	0.284830273001227
Spearman Correlation	Canberra Metric	-0.610511411904967
Spearman Correlation	Kulczynski 1 Distance	-0.070718732740847
Spearman Correlation	Lorentzian Distance	-0.729764929802172
Spearman Correlation	Clark Distance	0.241870277754906
Spearman Correlation	Hellinger Distance	-0.785128352539602
Spearman Correlation	Whittaker index of association Distance	0.0891506426673308
Spearman Correlation	Spectral Contrast Angle	-0.586849970771716
Spearman Correlation	Wave Hedges Distance	0.304670332562799
Spearman Correlation	Dice Similarity	0.584078144230336
Spearman Correlation	Inner Product Distance	-0.407235986735864
Spearman Correlation	Divergence Distance	0.254736856712035
Spearman Correlation	Jensen Differences Distance	-0.754886753679861
Spearman Correlation	Kumar Johnson Distance	0.018178618900015
Spearman Correlation	Avg (L1, L8) Distance	-0.635844090950621
Spearman Correlation	Vicis Wave Hadges Distance	-0.000428428240843266
Spearman Correlation	Vicis-Symmetric X2 1 Distance	0.040116484974626
Spearman Correlation	Vicis-Symmetric X2 2 Distance	-0.0256067935977163
Spearman Correlation	Vicis-Symmetric X2 3 Distance	-0.732434607507114
Spearman Correlation	Max Symmetric Chi Squared Distance	-0.0253455047657049
Spearman Correlation	Min Symmetric Chi Squared Distance	-0.253524215155031
Spearman Correlation	Additive Symmetric Chi Squared	-0.0256067935977163
Spearman Correlation	Battacharya Distance	-0.451991771093403
Spearman Correlation	Generalized Ochai Index	-0.720047251618817
Spearman Correlation	Gower Distance	-0.493680472020329
Spearman Correlation	Improved Square Root Cosine Similarity	0.435178074222172
Spearman Correlation	Intersection Similarity	0.720047251618698
Spearman Correlation	J Divergence	-0.825537983845202
Spearman Correlation	Jensen Shannon Index	-0.754886753679861
Spearman Correlation	K Divergence	-0.736665363514715
Spearman Correlation	VW6	-0.253524215155031
Spearman Correlation	VW5	-0.0253455047657049
Spearman Correlation	VW4	-0.732434607507114
Spearman Correlation	VW3	-0.0256067935977163
Spearman Correlation	VW2	0.040116484974626
Spearman Correlation	VW1	-0.000428428240843266
Spearman Correlation	Taneja Divergence	-0.8250105761086
Spearman Correlation	Symmetric Chi Squared Distance	-0.000428426765831717
Spearman Correlation	Squared Chi Squared Distance	-0.740421271696251
Spearman Correlation	Square Root Cosine Correlation	0.777922969228272
Spearman Correlation	Sorensen Distance	-0.720047251618817
Spearman Correlation	Minokowski 3 Distance	-0.323196685492122
Spearman Correlation	Minokowski 4 Distance	-0.296793360682269
Spearman Correlation	Kumar Johnson Divergence	0.018178618900015
Spearman Correlation	Kumar Hassebrook Similarity	0.574735786148575
Spearman Correlation	Kullback Leibler Divergence	-0.68978702425876
Spearman Correlation	Soergel Distance	-0.715402163914286
Kendall Tau Correlation	Spectral Similarity Score	0.58338219915408
Kendall Tau Correlation	Weighted Cosine Correlation	0.736931106961159
Kendall Tau Correlation	Cosine Correlation	0.58338219915408
Kendall Tau Correlation	Stein Scott Similarity	0.713583104981394
Kendall Tau Correlation	Stein Scott Similarity Nist	0.780224468644094
Kendall Tau Correlation	Pearson Correlation	0.602169452510247
Kendall Tau Correlation	Spearman Correlation	0.998894215211211
Kendall Tau Correlation	Kendall Tau Correlation	1
Kendall Tau Correlation	Euclidean Distance	-0.410438965602393
Kendall Tau Correlation	Manhattan Distance	-0.722823337449186
Kendall Tau Correlation	Jaccard Distance	-0.574812259751557
Kendall Tau Correlation	DWT Correlation	0.73362351907593
Kendall Tau Correlation	DFT Correlation	0.763781111660779
Kendall Tau Correlation	Chebyshev Distance	-0.273273000937719
Kendall Tau Correlation	Squared Euclidean Distance	-0.324739849417411
Kendall Tau Correlation	Fidelity Similarity	0.77918684790974
Kendall Tau Correlation	Matusita Distance	-0.787905670703049
Kendall Tau Correlation	Squared-chord Distance	-0.779186847909478
Kendall Tau Correlation	Harmonic mean Distance	0.742230370138266
Kendall Tau Correlation	Pearson Chi Squared Distance	-0.0207537797424553
Kendall Tau Correlation	Neyman Chi Squared Distance	-0.245226338726436
Kendall Tau Correlation	Probabilistic symmetric X2 Distance	-0.742230370138237
Kendall Tau Correlation	Topsoe Distance	-0.75641137769363
Kendall Tau Correlation	Chernoff Distance	-0.677917453336922
Kendall Tau Correlation	Ruzicka Distance	-0.720121942910143
Kendall Tau Correlation	Roberts Distance	-0.698525353233755
Kendall Tau Correlation	Motyka Distance	0.722823337449519
Kendall Tau Correlation	Canberra Distance	0.290506978622366
Kendall Tau Correlation	Canberra Metric	-0.621448621908174
Kendall Tau Correlation	Kulczynski 1 Distance	-0.0760506008991829
Kendall Tau Correlation	Lorentzian Distance	-0.730842502544482
Kendall Tau Correlation	Clark Distance	0.247590334805126
Kendall Tau Correlation	Hellinger Distance	-0.787905670702963
Kendall Tau Correlation	Whittaker index of association Distance	0.0948654314945613
Kendall Tau Correlation	Spectral Contrast Angle	-0.586211633576596
Kendall Tau Correlation	Wave Hedges Distance	0.310528905657935
Kendall Tau Correlation	Dice Similarity	0.582705698243017
Kendall Tau Correlation	Inner Product Distance	-0.402185545039134
Kendall Tau Correlation	Divergence Distance	0.260147359221012
Kendall Tau Correlation	Jensen Differences Distance	-0.756411377696231
Kendall Tau Correlation	Kumar Johnson Distance	0.0203261697231593
Kendall Tau Correlation	Avg (L1, L8) Distance	-0.641471227142605
Kendall Tau Correlation	Vicis Wave Hadges Distance	0.00795489131517746
Kendall Tau Correlation	Vicis-Symmetric X2 1 Distance	0.0421781561548975
Kendall Tau Correlation	Vicis-Symmetric X2 2 Distance	-0.0210168217460715
Kendall Tau Correlation	Vicis-Symmetric X2 3 Distance	-0.734576430798034
Kendall Tau Correlation	Max Symmetric Chi Squared Distance	-0.0207526336240546
Kendall Tau Correlation	Min Symmetric Chi Squared Distance	-0.256332127459373
Kendall Tau Correlation	Additive Symmetric Chi Squared	-0.0210168217460715
Kendall Tau Correlation	Battacharya Distance	-0.45908438559987
Kendall Tau Correlation	Generalized Ochai Index	-0.722823337448403
Kendall Tau Correlation	Gower Distance	-0.502309553175762
Kendall Tau Correlation	Improved Square Root Cosine Similarity	0.429433616280846
Kendall Tau Correlation	Intersection Similarity	0.722823337448287
Kendall Tau Correlation	J Divergence	-0.825675022483152
Kendall Tau Correlation	Jensen Shannon Index	-0.756411377696231
Kendall Tau Correlation	K Divergence	-0.739085474979273
Kendall Tau Correlation	VW6	-0.256332127459373
Kendall Tau Correlation	VW5	-0.0207526336240546
Kendall Tau Correlation	VW4	-0.734576430798034
Kendall Tau Correlation	VW3	-0.0210168217460715
Kendall Tau Correlation	VW2	0.0421781561548975
Kendall Tau Correlation	VW1	0.00795489131517746
Kendall Tau Correlation	Taneja Divergence	-0.825091262605123
Kendall Tau Correlation	Symmetric Chi Squared Distance	0.00795489281350286
Kendall Tau Correlation	Squared Chi Squared Distance	-0.742230370138139
Kendall Tau Correlation	Square Root Cosine Correlation	0.77918684790974
Kendall Tau Correlation	Sorensen Distance	-0.722823337448403
Kendall Tau Correlation	Minokowski 3 Distance	-0.332628681502136
Kendall Tau Correlation	Minokowski 4 Distance	-0.306108724794925
Kendall Tau Correlation	Kumar Johnson Divergence	0.0203261697231593
Kendall Tau Correlation	Kumar Hassebrook Similarity	0.574812259752267
Kendall Tau Correlation	Kullback Leibler Divergence	-0.68742105950311
Kendall Tau Correlation	Soergel Distance	-0.720121942910143
Euclidean Distance	Spectral Similarity Score	-0.632958013099252
Euclidean Distance	Weighted Cosine Correlation	-0.485706703911816
Euclidean Distance	Cosine Correlation	-0.632958013099252
Euclidean Distance	Stein Scott Similarity	-0.46557390629646
Euclidean Distance	Stein Scott Similarity Nist	-0.551373096149448
Euclidean Distance	Pearson Correlation	-0.59594569570974
Euclidean Distance	Spearman Correlation	-0.400979362731577
Euclidean Distance	Kendall Tau Correlation	-0.410438965602393
Euclidean Distance	Euclidean Distance	1
Euclidean Distance	Manhattan Distance	0.681854002901111
Euclidean Distance	Jaccard Distance	0.658092608027107
Euclidean Distance	DWT Correlation	-0.588325312830713
Euclidean Distance	DFT Correlation	-0.612153154927248
Euclidean Distance	Chebyshev Distance	0.950087450769958
Euclidean Distance	Squared Euclidean Distance	0.971329391518557
Euclidean Distance	Fidelity Similarity	-0.663717626673718
Euclidean Distance	Matusita Distance	0.651211944306912
Euclidean Distance	Squared-chord Distance	0.663717626673558
Euclidean Distance	Harmonic mean Distance	-0.677657963354871
Euclidean Distance	Pearson Chi Squared Distance	0.08656217977619
Euclidean Distance	Neyman Chi Squared Distance	0.460341554929294
Euclidean Distance	Probabilistic symmetric X2 Distance	0.6776579633549
Euclidean Distance	Topsoe Distance	0.672957103377878
Euclidean Distance	Chernoff Distance	0.681647859358509
Euclidean Distance	Ruzicka Distance	0.654594041921386
Euclidean Distance	Roberts Distance	0.674838796985675
Euclidean Distance	Motyka Distance	-0.681854002904591
Euclidean Distance	Canberra Distance	-0.345204741102106
Euclidean Distance	Canberra Metric	0.550622270942745
Euclidean Distance	Kulczynski 1 Distance	0.213291817083158
Euclidean Distance	Lorentzian Distance	0.549808769795327
Euclidean Distance	Clark Distance	-0.341704328213209
Euclidean Distance	Hellinger Distance	0.651211944306667
Euclidean Distance	Whittaker index of association Distance	-0.16785416793738
Euclidean Distance	Spectral Contrast Angle	0.625597403543315
Euclidean Distance	Wave Hedges Distance	-0.36294297738712
Euclidean Distance	Dice Similarity	-0.676163037930802
Euclidean Distance	Inner Product Distance	0.279611034866084
Euclidean Distance	Divergence Distance	-0.317704795649307
Euclidean Distance	Jensen Differences Distance	0.672957103387326
Euclidean Distance	Kumar Johnson Distance	0.0401202248664191
Euclidean Distance	Avg (L1, L8) Distance	0.878213410146877
Euclidean Distance	Vicis Wave Hadges Distance	-0.00523614780823343
Euclidean Distance	Vicis-Symmetric X2 1 Distance	0.00387615137182732
Euclidean Distance	Vicis-Symmetric X2 2 Distance	0.0870560311201051
Euclidean Distance	Vicis-Symmetric X2 3 Distance	0.681008979314111
Euclidean Distance	Max Symmetric Chi Squared Distance	0.0865808677057041
Euclidean Distance	Min Symmetric Chi Squared Distance	0.461078206464584
Euclidean Distance	Additive Symmetric Chi Squared	0.0870560311201051
Euclidean Distance	Battacharya Distance	0.497395263749134
Euclidean Distance	Generalized Ochai Index	0.681854002900392
Euclidean Distance	Gower Distance	0.643511878757095
Euclidean Distance	Improved Square Root Cosine Similarity	-0.0764335023438116
Euclidean Distance	Intersection Similarity	-0.68185400290036
Euclidean Distance	J Divergence	0.596470364794838
Euclidean Distance	Jensen Shannon Index	0.672957103387326
Euclidean Distance	K Divergence	0.683546971307416
Euclidean Distance	VW6	0.461078206464584
Euclidean Distance	VW5	0.0865808677057041
Euclidean Distance	VW4	0.681008979314111
Euclidean Distance	VW3	0.0870560311201051
Euclidean Distance	VW2	0.00387615137182732
Euclidean Distance	VW1	-0.00523614780823343
Euclidean Distance	Taneja Divergence	0.590961326731161
Euclidean Distance	Symmetric Chi Squared Distance	-0.00523614693645012
Euclidean Distance	Squared Chi Squared Distance	0.6776579633547
Euclidean Distance	Square Root Cosine Correlation	-0.663717626673719
Euclidean Distance	Sorensen Distance	0.681854002900392
Euclidean Distance	Minokowski 3 Distance	0.987244603287343
Euclidean Distance	Minokowski 4 Distance	0.975304783997509
Euclidean Distance	Kumar Johnson Divergence	0.0401202248664191
Euclidean Distance	Kumar Hassebrook Similarity	-0.658092608029956
Euclidean Distance	Kullback Leibler Divergence	0.390350030432301
Euclidean Distance	Soergel Distance	0.654594041921386
Manhattan Distance	Spectral Similarity Score	-0.9011388427392
Manhattan Distance	Weighted Cosine Correlation	-0.782363021415679
Manhattan Distance	Cosine Correlation	-0.9011388427392
Manhattan Distance	Stein Scott Similarity	-0.706404127559578
Manhattan Distance	Stein Scott Similarity Nist	-0.816803867438312
Manhattan Distance	Pearson Correlation	-0.892665938045559
Manhattan Distance	Spearman Correlation	-0.720047251619615
Manhattan Distance	Kendall Tau Correlation	-0.722823337449186
Manhattan Distance	Euclidean Distance	0.681854002901111
Manhattan Distance	Manhattan Distance	1
Manhattan Distance	Jaccard Distance	0.915525752097355
Manhattan Distance	DWT Correlation	-0.895940685272258
Manhattan Distance	DFT Correlation	-0.883149471827766
Manhattan Distance	Chebyshev Distance	0.513780816919603
Manhattan Distance	Squared Euclidean Distance	0.577150229195075
Manhattan Distance	Fidelity Similarity	-0.966968386282119
Manhattan Distance	Matusita Distance	0.973773082505785
Manhattan Distance	Squared-chord Distance	0.96696838628213
Manhattan Distance	Harmonic mean Distance	-0.990848059253529
Manhattan Distance	Pearson Chi Squared Distance	0.0656900259110485
Manhattan Distance	Neyman Chi Squared Distance	0.349785200243744
Manhattan Distance	Probabilistic symmetric X2 Distance	0.990848059253456
Manhattan Distance	Topsoe Distance	0.982505592570592
Manhattan Distance	Chernoff Distance	0.819903007382776
Manhattan Distance	Ruzicka Distance	0.98600847742449
Manhattan Distance	Roberts Distance	0.993173182401664
Manhattan Distance	Motyka Distance	-1
Manhattan Distance	Canberra Distance	-0.0708964559231435
Manhattan Distance	Canberra Metric	0.754384745379738
Manhattan Distance	Kulczynski 1 Distance	0.113897831818341
Manhattan Distance	Lorentzian Distance	0.985472055753119
Manhattan Distance	Clark Distance	-0.0338370375244162
Manhattan Distance	Hellinger Distance	0.973773082505869
Manhattan Distance	Whittaker index of association Distance	0.200307934724027
Manhattan Distance	Spectral Contrast Angle	0.904146907045091
Manhattan Distance	Wave Hedges Distance	-0.095859599619209
Manhattan Distance	Dice Similarity	-0.92306681197068
Manhattan Distance	Inner Product Distance	0.677068427251205
Manhattan Distance	Divergence Distance	-0.0344983884435427
Manhattan Distance	Jensen Differences Distance	0.982505592568844
Manhattan Distance	Kumar Johnson Distance	0.0259030118976824
Manhattan Distance	Avg (L1, L8) Distance	0.940990250847431
Manhattan Distance	Vicis Wave Hadges Distance	0.035852174541727
Manhattan Distance	Vicis-Symmetric X2 1 Distance	0.00785572652918556
Manhattan Distance	Vicis-Symmetric X2 2 Distance	0.0660652727551639
Manhattan Distance	Vicis-Symmetric X2 3 Distance	0.996163885861184
Manhattan Distance	Max Symmetric Chi Squared Distance	0.065699540357937
Manhattan Distance	Min Symmetric Chi Squared Distance	0.354890319822643
Manhattan Distance	Additive Symmetric Chi Squared	0.066065272755164
Manhattan Distance	Battacharya Distance	0.531488279297695
